iteration,error_rho,error_v,error_T
529,0.000894011,0.00197546,0.000611431
530,0.000910008,0.00199582,0.000625489
531,0.000926584,0.00201644,0.000640111
532,0.00094378,0.00203709,0.000655246
533,0.000961628,0.00205759,0.000670838
534,0.000980152,0.00207779,0.000686814
535,0.000999357,0.00209761,0.000703097
536,0.00101923,0.00211698,0.000719601
537,0.00103975,0.00213593,0.000736235
538,0.00106084,0.00215451,0.000752902
539,0.00108245,0.00217279,0.000769506
540,0.00110448,0.00219087,0.000785949
541,0.00112681,0.00220885,0.000802132
542,0.00114862,0.00222573,0.000817633
543,0.00116943,0.00224103,0.000832322
544,0.00119006,0.00225623,0.000846572
545,0.00121035,0.00227126,0.000860281
546,0.00123016,0.00228602,0.000873349
547,0.00124933,0.00230038,0.00088568
548,0.00126769,0.00231415,0.000897182
549,0.0012816,0.00232188,0.000907415
550,0.00129387,0.00232786,0.000916702
551,0.00130493,0.00233267,0.000924981
552,0.00131467,0.00233616,0.000932157
553,0.00132302,0.0023382,0.000938144
554,0.00132988,0.00233872,0.000942859
555,0.00133515,0.00233768,0.000946225
556,0.00133874,0.00233508,0.000948172
557,0.00134057,0.00233096,0.000948632
558,0.00134057,0.00232537,0.000947547
559,0.00133869,0.0023184,0.000944863
560,0.00133487,0.00231014,0.000940535
561,0.00132909,0.00230067,0.000934527
562,0.00132136,0.00229008,0.000926813
563,0.00131167,0.00227843,0.000917378
564,0.00130009,0.0022658,0.000906223
565,0.00128666,0.00225223,0.000893358
566,0.00127147,0.00223776,0.000878813
567,0.00125461,0.00222242,0.000862632
568,0.00123622,0.00220624,0.000844874
569,0.00121641,0.00218926,0.000825616
570,0.00119534,0.0021715,0.000804952
571,0.00117317,0.00215301,0.00078299
572,0.00115004,0.00213386,0.00075985
573,0.00112613,0.00211411,0.000735667
574,0.00110158,0.00209384,0.000710584
575,0.00107656,0.00207313,0.000684754
576,0.00105119,0.00205208,0.000658333
577,0.00102562,0.00203076,0.000631484
578,0.000999957,0.00200926,0.000604373
579,0.000974294,0.00198767,0.000577165
580,0.000948717,0.00196604,0.000550029
581,0.000923292,0.00194444,0.000523134
582,0.000898073,0.00192289,0.000496653
583,0.000873102,0.00190143,0.000470763
584,0.000848417,0.00188008,0.000445647
585,0.000824054,0.00185884,0.000421497
586,0.000800051,0.00183773,0.000398518
587,0.000776458,0.00181675,0.000376928
588,0.000753338,0.00179592,0.00035696
589,0.000730772,0.00177524,0.000338859
590,0.000708868,0.00175475,0.000322879
591,0.000687759,0.00173449,0.000309269
592,0.00066761,0.00171451,0.000298257
593,0.000648616,0.00169485,0.000290031
594,0.000631001,0.00167559,0.00028471
595,0.000615013,0.00165679,0.000282329
596,0.000600921,0.00163852,0.000282825
597,0.000588997,0.00162086,0.000286041
598,0.00057951,0.00160385,0.000291744
599,0.000572703,0.00158757,0.000299646
600,0.000568777,0.00157205,0.000309433
601,0.000567875,0.00155732,0.000320784
602,0.000570065,0.00154341,0.000333393
603,0.000575337,0.00153031,0.000346973
604,0.000583594,0.00151803,0.000361264
605,0.000594664,0.00150653,0.000376031
606,0.000608308,0.00149578,0.00039106
607,0.000624232,0.00148572,0.00040616
608,0.000642106,0.00147631,0.000421152
609,0.000661575,0.00146746,0.000435869
610,0.000682269,0.00145909,0.000450153
611,0.000703817,0.00145111,0.00046385
612,0.00072585,0.00144342,0.000476808
613,0.000748003,0.00143592,0.000488878
614,0.000769923,0.0014285,0.00049991
615,0.000791267,0.00142106,0.000509753
616,0.000811706,0.00141348,0.000518256
617,0.000830921,0.00140565,0.000525272
618,0.000848609,0.00139747,0.000530652
619,0.000864481,0.00138885,0.000534254
620,0.000878266,0.00137969,0.000535942
621,0.000889712,0.00136994,0.000535593
622,0.000898589,0.00135952,0.000533095
623,0.000904694,0.00134841,0.000528359
624,0.000907854,0.00133659,0.000521321
625,0.000907935,0.00132406,0.000511949
626,0.000904845,0.00131088,0.000500254
627,0.000898543,0.0012971,0.000486301
628,0.000889049,0.00128285,0.000470221
629,0.000876454,0.00126825,0.000452231
630,0.000860933,0.0012535,0.000432654
631,0.000842757,0.0012388,0.000411954
632,0.000822311,0.00122443,0.000390768
633,0.00080011,0.00121066,0.000369951
634,0.000776817,0.00119782,0.000350618
635,0.000753258,0.00118627,0.000334154
636,0.000730428,0.00117637,0.000322164
637,0.000709494,0.00116848,0.000316299
638,0.000691757,0.00116298,0.000317954
639,0.000678595,0.00116019,0.000327919
640,0.000671347,0.00116042,0.000346194
641,0.000671177,0.00116391,0.000372072
642,0.000678919,0.00117084,0.000404412
643,0.00069496,0.00118131,0.000441935
644,0.000719202,0.00119532,0.000483416
645,0.000751105,0.00121279,0.000527772
646,0.000789807,0.00123357,0.000574082
647,0.000834247,0.0012574,0.00062157
648,0.000883293,0.00128399,0.000669585
649,0.000935825,0.00131296,0.00071757
650,0.000990791,0.00134393,0.000765051
651,0.00104723,0.00137645,0.000811612
652,0.00110427,0.0014101,0.000856888
653,0.00116117,0.00144443,0.000900549
654,0.00121726,0.00147904,0.0009423
655,0.00127194,0.00151351,0.000981866
656,0.00132473,0.00154747,0.001019
657,0.00137518,0.0015806,0.00105346
658,0.00142293,0.0016126,0.00108503
659,0.00146766,0.00164321,0.00111351
660,0.00150914,0.00167224,0.00113872
661,0.00154715,0.00169952,0.0011605
662,0.00158155,0.00172496,0.0011787
663,0.00161225,0.00174848,0.00119323
664,0.00163921,0.00177008,0.00120401
665,0.00166243,0.00178977,0.001211
666,0.00168196,0.00180761,0.00121421
667,0.00169792,0.0018237,0.00121371
668,0.00171045,0.00183817,0.00120958
669,0.00171976,0.00185116,0.00120199
670,0.00172609,0.00186283,0.00119113
671,0.00172971,0.00187335,0.00117724
672,0.00173094,0.00188291,0.00116061
673,0.00173009,0.00189169,0.00114154
674,0.00172754,0.00189986,0.00112036
675,0.00172362,0.00190759,0.00109743
676,0.00171869,0.00191502,0.0010731
677,0.00171309,0.00192232,0.00104773
678,0.00170714,0.0019296,0.00102168
679,0.00170114,0.00193699,0.000995319
680,0.00169535,0.00194459,0.000969015
681,0.00169,0.00195252,0.000943146
682,0.0016853,0.00196087,0.000918115
683,0.00168142,0.00196975,0.000894358
684,0.00167851,0.00197927,0.000872359
685,0.0016767,0.00198955,0.000852659
686,0.00167612,0.00200071,0.000835867
687,0.00167692,0.00201291,0.000822658
688,0.00167922,0.00202631,0.000813759
689,0.0016832,0.00204107,0.00080993
690,0.00168905,0.00205738,0.00081192
691,0.00169698,0.00207543,0.000820417
692,0.00170724,0.00209544,0.000835995
693,0.00172012,0.00211761,0.000859063
694,0.00173591,0.00214214,0.000889837
695,0.00175493,0.00216926,0.000928324
696,0.00177752,0.00219916,0.00097434
