iteration,error_rho,error_v,error_T
629,0.000412898,0.00113848,0.000300894
630,0.000413564,0.00114035,0.000301723
631,0.000414774,0.00114159,0.000302458
632,0.00041653,0.00114232,0.00030308
633,0.000418798,0.00114267,0.000303578
634,0.000421522,0.00114283,0.000303943
635,0.00042462,0.00114304,0.00030417
636,0.000427991,0.00114352,0.000304263
637,0.000431525,0.00114453,0.000304233
638,0.000435107,0.00114633,0.000304094
639,0.000438623,0.00114914,0.00030387
640,0.000441972,0.00115317,0.000303585
641,0.000445074,0.00115855,0.00030327
642,0.000447857,0.00116536,0.000302972
643,0.000450278,0.00117361,0.000302735
644,0.000452321,0.00118323,0.000302594
645,0.000453995,0.00119407,0.000302591
646,0.000455333,0.00120591,0.000302764
647,0.000456396,0.0012185,0.000303151
648,0.000457257,0.00123152,0.000303783
649,0.000458007,0.00124468,0.000304681
650,0.000458736,0.00125768,0.000305851
651,0.000459542,0.00127023,0.000307305
652,0.000460514,0.00128211,0.000309036
653,0.000461727,0.00129315,0.000311022
654,0.000463243,0.00130324,0.000313231
655,0.000465097,0.00131236,0.000315627
656,0.000467314,0.00132055,0.000318162
657,0.000469892,0.00132794,0.000320784
658,0.00047281,0.0013347,0.00032344
659,0.00047603,0.00134106,0.000326075
660,0.000479496,0.00134727,0.000328633
661,0.000483149,0.00135356,0.000331058
662,0.000486927,0.00136018,0.000333299
663,0.000490776,0.00136732,0.000335317
664,0.00049464,0.00137512,0.000337073
665,0.000498481,0.00138363,0.000338542
666,0.00050227,0.00139284,0.000339697
667,0.000505993,0.00140266,0.000340522
668,0.000509641,0.00141293,0.000341008
669,0.000513216,0.00142345,0.000341151
670,0.000516744,0.00143396,0.000340999
671,0.000520291,0.00144422,0.000340769
672,0.000523786,0.00145396,0.000340062
673,0.000527249,0.00146295,0.00033887
674,0.000530681,0.00147103,0.000337211
675,0.000534059,0.00147809,0.000335122
676,0.000537366,0.00148398,0.000332738
677,0.000540682,0.00148825,0.000330562
678,0.00054375,0.00149155,0.000327969
679,0.000546493,0.00149403,0.000325018
680,0.000548838,0.00149588,0.000321763
681,0.000550719,0.00149729,0.000318257
682,0.000552074,0.00149849,0.000314544
683,0.000552852,0.00149966,0.00031066
684,0.00055302,0.00150096,0.000306644
685,0.00055256,0.00150249,0.000302534
686,0.000551467,0.00150432,0.000298363
687,0.000549752,0.00150644,0.000294166
688,0.000547435,0.00150879,0.000289978
689,0.00054454,0.00151128,0.000285835
690,0.000541098,0.00151378,0.000281781
691,0.000537144,0.00151613,0.000277864
692,0.000532709,0.00151818,0.000274132
693,0.000527825,0.00151978,0.000270632
694,0.000522513,0.00152083,0.000267409
695,0.000516793,0.00152123,0.000264506
696,0.00051068,0.00152092,0.000261951
